Address,Latitude,Longitude,Category,Incident
"Bhekavali, Maharashtra, India",18.9068356,75.6741579,Touching /Groping," one or years ago when i was travelling through bus one drunken man started to touch the girls in the bus. i also became one of the victims....  
						  More Information »
« Less Information
"
"B-312, Sitapura residency colony, Near iigj institue, Sitapura, Jaipur, Rajasthan 302022, India",26.7827458,75.8379471,Catcalls/Whistles," Writing this on behalf of my wife..she is leaving in jaipur currently for her studies from Mahatma gandhi medical college in sitapura area in...  
						  More Information »
« Less Information
"
"Maurya Lok, Patna, Bihar 800001, India",25.6095266,85.1343546,Ogling/Facial Expressions/Staring," I was alone in the Maurya Lok waiting for my friend. One of the guy came and was staring at me. When I asked him to stop. He just said can I...  
						  More Information »
« Less Information
"
"Rajbansi Nagar, Patna, Bihar, India",25.6066335,85.1014347,Indecent exposure," A boy was showing off his private parts  
						  More Information »
« Less Information
"
"Shree Apartments, Shreeman Society, Deccan Gymkhana, Pune, Maharashtra 411004, India",18.5158926,73.84116,Ogling/Facial Expressions/Staring," One day me and my friend were walking home on bhandarkar road when a man while passing by on the bike looked at us and made signs of kissing...  
						  More Information »
« Less Information
"
"Maurya Lok Complex, Patna, Bihar 800001, India",25.6095266,85.1343546,Commenting," A man commented on my body type  
						  More Information »
« Less Information
"
"Kaushalya Residency Apartment, Tarkeshwar Path, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Indecent exposure," An old man started showing me his penis while I was waiting for my friend.  
						  More Information »
« Less Information
"
"Rajbansi Nagar, Patna, Bihar, India",25.6066335,85.1014347,Commenting," A boy was passing cheap comments on my friend  
						  More Information »
« Less Information
"
"144/A, Sri Nagar Colony, SBH Colony, Yousufguda, Hyderabad, Telangana 500045, India",17.430131,78.4310177,Commenting," day there was a guy peeing in the corner of the dead-end, when he heard the dog bark at him, he quickly turned towards our direction and flashed....  
						  More Information »
« Less Information
"
"Jagat Vihar Colony, Rukanpura, Patna, Bihar, India",25.6061061,85.0721336,Ogling/Facial Expressions/Staring," I was on an auto and two boys sitting opposite me were continuously staring me and that made me uncomfortable. But I kept mum. I got down at...  
						  More Information »
« Less Information
"
"Kaushalya Residency Apartment, Tarkeshwar Path, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Touching /Groping," A middle aged man groped me and tried to touch my private parts.  
						  More Information »
« Less Information
"
"Sumati Palace, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Touching /Groping," A guy touched my private part while crossing me on the street.  
						  More Information »
« Less Information
"
"BSEB Colony, Rajbansi Nagar, Patna, Bihar 800029, India",25.6066335,85.1014347,Commenting," Boys often comments on girls.  
						  More Information »
« Less Information
"
"Adalatganj, Veerchand Patel Road Area, Patna, Bihar 800001, India",25.6093239,85.1235252,Stalking," Two boys were stalking me and my friends and singing item numbers.  
						  More Information »
« Less Information
"
"Rajbansi Nagar, Patna, Bihar, India",25.6066335,85.1014347,Commenting," A boy commented on my short dress  
						  More Information »
« Less Information
"
"Pakuali, Bihar, India",25.6440845,85.906508,Stalking," A boy used to stalk and comment on my friend on her way to tuition  
						  More Information »
« Less Information
"
"Pakuali, Bihar, India",25.6440845,85.906508,Ogling/Facial Expressions/Staring," Boys in my way stares and comments such vulgar things that I feel very awkward  
						  More Information »
« Less Information
"
"Kaushalya Residency Apartment, Tarkeshwar Path, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Commenting," Boys always comment  
						  More Information »
« Less Information
"
"Rajbansi Nagar, Patna, Bihar, India",25.6066335,85.1014347,Commenting," A group of boys started making sounds and commented on my dress.  
						  More Information »
« Less Information
"
"Pakuali, Bihar, India",25.6440845,85.906508,Ogling/Facial Expressions/Staring," A boy was staring at me continuously and I got uncomfortable  
						  More Information »
« Less Information
"
"Pakuali, Bihar, India",25.6440845,85.906508,Stalking," A boy often stalks me and comments. And when I complain it to my parents they blame me only.  
						  More Information »
« Less Information
"
"Pakuali, Bihar, India",25.6440845,85.906508,Stalking," A boy used to stalk me and later on he used to roam around my house as well. And then he started comment on me as well.  
						  More Information »
« Less Information
"
"Pakuali, Bihar, India",25.6440845,85.906508,Stalking," Boys often comments and stalks girls on their way to school and back home.  
						  More Information »
« Less Information
"
"Dhoop Chhaon, Bandra West, Mumbai, Maharashtra 400050, India",19.0599103,72.83565690139073,Touching /Groping," I was in Bandra to meet my friends, took a rickshaw from the station. At the signal, the rickshaw driver stopped and turned around to talk to...  
						  More Information »
« Less Information
"
"Fraser Road Area, Patna, Bihar 800001, India",25.6093239,85.1235252,Ogling/Facial Expressions/Staring," A man was staring at me continuously while I was having some street food.  
						  More Information »
« Less Information
"
"Ranipur, Patna, Bihar 800007, India",25.5873778,85.2068041,Stalking," Boys stalk and comments on our way to school and back home.  
						  More Information »
« Less Information
"
"Ranipur, Patna, Bihar 800007, India",25.5873778,85.2068041,Stalking," Girls are often stalked and commented on their way to school and back home  
						  More Information »
« Less Information
"
"BSEB Colony, Rajbansi Nagar, Patna, Bihar 800029, India",25.6066335,85.1014347,Commenting," Girls are often commented  
						  More Information »
« Less Information
"
"Rajbansi Nagar, Patna, Bihar, India",25.6066335,85.1014347,Commenting," 2-3 boys were passing cheap comments on us.  
						  More Information »
« Less Information
"
"Fraser Road Area, Patna, Bihar 800001, India",25.6093239,85.1235252,Commenting," Boys often comment on girls  
						  More Information »
« Less Information
"
"Ranipur, Patna, Bihar 800007, India",25.5873778,85.2068041,Stalking," I was stalked by a boy while going to school and way back home.  
						  More Information »
« Less Information
"
"Kaushalya Residency Apartment, Tarkeshwar Path, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Stalking," A man in a car followed me and tried to force me inside the car.  
						  More Information »
« Less Information
"
"Jaishree Complex, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Touching /Groping," A guy just touched my chest while I was going back to hostel.  
						  More Information »
« Less Information
"
"Rajbansi Nagar, Patna, Bihar, India",25.6066335,85.1014347,Commenting," A boy commented on my body type. He body shamed me  
						  More Information »
« Less Information
"
"Kaushalya Residency Apartment, Tarkeshwar Path, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Commenting," A group of boys commented on my dress  
						  More Information »
« Less Information
"
"Kaushalya Residency Apartment, Tarkeshwar Path, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Commenting," Boys comment on my dress.  
						  More Information »
« Less Information
"
"Kaushalya Residency Apartment, Tarkeshwar Path, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Touching /Groping," An old man touched me from my back which made me feel very bad.  
						  More Information »
« Less Information
"
"Kaushalya Residency Apartment, Tarkeshwar Path, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Indecent exposure," A man started masturbating finding me and my friend alone.  
						  More Information »
« Less Information
"
"Kaushalya Residency Apartment, Tarkeshwar Path, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Indecent exposure," A man was just showing his private part  
						  More Information »
« Less Information
"
"Rajbansi Nagar, Patna, Bihar, India",25.6066335,85.1014347,Catcalls/Whistles," A group of men were catcalling a girl and singing songs.  
						  More Information »
« Less Information
"
"Vindhyachal Apartment, Pandooi Kothi, Patna, Bihar, India",25.6093239,85.1235252,Catcalls/Whistles," A guy started following me and was continuously catcalled till I reached my hostel.  
						  More Information »
« Less Information
"
"Pakuali, Bihar, India",25.6440845,85.906508,Stalking," Boys often comments and stalks on our way to schools and back  
						  More Information »
« Less Information
"
"North Patel Nagar, Adarsh Colony, North Shastri Nagar, Patna, Bihar, India",25.617541,85.0999473,Commenting," When I was going to school, a group of boys commented with very vulgar words  
						  More Information »
« Less Information
"
"Pakuali, Bihar, India",25.6440845,85.906508,Stalking," I saw a boy stalking and commenting on a girl while she was returning from her school  
						  More Information »
« Less Information
"
"Kaushalya Residency Apartment, Tarkeshwar Path, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Touching /Groping," Isme and my friend was waiting for the rickshaw. Suddenly a guy came and pinched my friend at the back and just went smiling  
						  More Information »
« Less Information
"
"Kaushalya Residency Apartment, Tarkeshwar Path, Boring Rd, Pandooi Kothi, Patna, Bihar 800001, India",25.6093239,85.1235252,Stalking," I was stalked by a group of 3 boys  
						  More Information »
« Less Information
"
"Rajbansi Nagar, Patna, Bihar, India",25.6066335,85.1014347,Ogling/Facial Expressions/Staring," A man was staring me from top to bottom  
						  More Information »
« Less Information
"
"Pakuali, Bihar, India",25.6440845,85.906508,Ogling/Facial Expressions/Staring," Boys often catcalls like item, come & sit on my bike.they ask us to call them. They stalk us everywhere.  
						  More Information »
« Less Information
"
